gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
male,22,33,European/Caucasian-American,European/Caucasian-American,5,7,math,8.33,20.83,20.83,14.58,16.67,18.75,7,5,8,9,8,?,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,4,6,5,4,5,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,3,3,0,0,0,0
male,22,23,European/Caucasian-American,European/Caucasian-American,5,7,math,16,16,16,18,18,16,6,7,8,6,7,6,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,7,6,6,6,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,4,4,0,0,0,0
male,22,24,European/Caucasian-American,European/Caucasian-American,5,7,math,11.36,18.18,22.73,18.18,11.36,18.18,8,10,10,10,10,10,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,4,6,6,5,5,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,4,4,0,0,1,0
male,22,36,European/Caucasian-American,European/Caucasian-American,5,7,math,18.18,18.18,18.18,18.18,13.64,13.64,6,8,8,8,?,?,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,6,5,5,5,4,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,4,3,0,0,0,0
male,22,26,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',5,7,math,18,18,20,18,16,10,6,8,8,8,4,5,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,7,5,6,6,4,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,4,4,0,0,0,0
male,22,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',5,7,math,15.09,16.98,16.98,18.87,18.87,13.21,7,9,9,5,8,2,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,8,5,7,6,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,5,4,0,0,0,0
male,22,28,European/Caucasian-American,European/Caucasian-American,5,7,math,8.51,19.15,19.15,19.15,19.15,14.89,5,8,8,7,4,?,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,8,8,8,8,7,8,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,8,6,0,1,1,1
male,22,31,European/Caucasian-American,European/Caucasian-American,5,7,math,12,20,20,20,14,14,6,8,8,8,8,?,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,7,7,7,7,7,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,6,4,0,1,0,0
male,22,28,European/Caucasian-American,European/Caucasian-American,5,7,math,14.55,16.36,18.18,18.18,16.36,16.36,8,7,8,9,6,10,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,9,8,7,8,7,7,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,8,6,0,1,1,1
male,22,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',5,7,math,14,20,20,14,18,14,5,8,8,6,7,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,5,5,5,5,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,5,3,0,0,0,0
male,22,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',5,7,math,9.76,19.51,19.51,14.63,19.51,17.07,5,5,6,6,?,?,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,5,5,5,5,5,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,5,3,0,0,0,0
male,22,27,European/Caucasian-American,European/Caucasian-American,5,7,math,15.38,17.31,17.31,17.31,17.31,15.38,9,9,10,9,9,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,6,7,6,7,6,6,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,7,4,0,1,1,1
male,22,27,European/Caucasian-American,European/Caucasian-American,5,7,math,15.09,18.87,18.87,16.98,16.98,13.21,3,8,8,4,8,6,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,6,7,7,8,7,5,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,6,5,0,1,0,0
male,22,30,European/Caucasian-American,'Black/African American',5,7,math,14,18,16,18,18,16,6,9,10,9,9,7,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,7,7,7,7,7,6,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,6,5,0,1,1,1
male,22,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',5,7,math,14.29,16.33,16.33,18.37,18.37,16.33,5,6,5,6,5,6,18.37,18.37,20.41,20.41,16.33,6.12,7,9,9,9,9,7,8,8,8,8,7,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,?,5,7,6,0,1,0,0
female,29,34,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,1,1,'International Affairs/Finance',16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,8,6,7,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,6,6,6,6,6,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,6,6,0,1,1,1
female,29,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,'International Affairs/Finance',16.98,15.09,16.98,16.98,18.87,15.09,6,6,7,6,5,8,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,5,5,5,?,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,5,5,0,0,0,0
female,29,24,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,'International Affairs/Finance',19.44,19.44,22.22,16.67,11.11,11.11,4,6,6,?,5,?,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,6,6,6,6,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,6,6,0,1,0,0
female,29,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,1,1,'International Affairs/Finance',16.98,16.98,18.87,16.98,13.21,16.98,6,8,?,?,?,10,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,5,5,5,7,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,7,8,0,1,1,1
female,29,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,1,1,'International Affairs/Finance',15.56,11.11,22.22,15.56,20,15.56,4,5,5,5,5,5,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,5,5,5,5,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,7,7,0,1,0,0
female,29,27,'Asian/Pacific Islander/Asian-American',Other,1,1,'International Affairs/Finance',16.98,16.98,16.98,16.98,16.98,15.09,5,8,7,5,5,4,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,5,5,5,5,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,7,7,0,1,0,0
female,29,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,1,1,'International Affairs/Finance',15.56,20,20,20,13.33,11.11,5,8,8,8,4,?,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,6,6,6,6,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,6,8,0,1,0,0
female,29,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,1,1,'International Affairs/Finance',20.45,20.45,20.45,18.18,18.18,2.27,5,8,7,6,6,8,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,6,5,7,7,6,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,6,8,0,1,0,0
female,29,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,1,1,'International Affairs/Finance',19.57,19.57,15.22,17.39,15.22,13.04,3,8,8,4,6,3,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,6,5,6,7,7,7,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,7,8,0,1,0,0
female,29,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,1,'International Affairs/Finance',20.93,16.28,23.26,16.28,11.63,11.63,3,9,7,5,6,6,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,6,5,6,7,7,7,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,?,4,7,8,0,1,0,0
female,23,34,Other,European/Caucasian-American,5,8,'International Affairs',16.67,16.67,16.67,16.67,16.67,16.67,7,10,10,7,10,8,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,7,7,7,7,7,7,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,6,6,1,1,0,0
female,23,25,Other,'Asian/Pacific Islander/Asian-American',5,8,'International Affairs',16.98,15.09,16.98,16.98,18.87,15.09,3,8,8,4,7,6,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,2,7,7,5,7,2,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,2,7,0,0,0,0
female,23,24,Other,'Asian/Pacific Islander/Asian-American',5,8,'International Affairs',19.44,19.44,22.22,16.67,11.11,11.11,7,6,6,6,5,7,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,2,8,8,7,8,6,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,4,7,0,0,1,0
female,23,26,Other,European/Caucasian-American,5,8,'International Affairs',16.98,16.98,18.87,16.98,13.21,16.98,6,?,10,5,?,?,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,4,6,7,7,6,7,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,4,5,0,0,0,0
female,23,21,Other,European/Caucasian-American,5,8,'International Affairs',15.56,11.11,22.22,15.56,20,15.56,6,5,6,5,5,5,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,4,7,7,7,7,7,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,5,6,0,1,1,1
female,23,27,Other,Other,5,8,'International Affairs',16.98,16.98,16.98,16.98,16.98,15.09,6,6,5,5,4,5,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,4,7,7,6,6,7,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,7,7,0,1,0,0
female,23,25,Other,European/Caucasian-American,5,8,'International Affairs',15.56,20,20,20,13.33,11.11,9,8,8,9,8,10,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,7,8,7,7,5,7,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,7,7,7,1,1,1
female,23,28,Other,European/Caucasian-American,5,8,'International Affairs',20.45,20.45,20.45,18.18,18.18,2.27,5,9,8,7,8,8,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,1,7,8,8,8,8,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,8,8,8,1,0,0
female,23,24,Other,European/Caucasian-American,5,8,'International Affairs',19.57,19.57,15.22,17.39,15.22,13.04,4,8,7,6,4,5,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,1,5,7,8,7,8,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,7,5,0,0,0,0
female,23,25,Other,'Asian/Pacific Islander/Asian-American',5,8,'International Affairs',20.93,16.28,23.26,16.28,11.63,11.63,5,8,8,6,8,9,12.24,20.41,16.33,14.29,20.41,16.33,7,10,8,8,9,4,6,7,6,7,7,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,?,?,4,7,1,1,1,1
female,28,34,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,10,1,MBA,16.67,16.67,16.67,16.67,16.67,16.67,10,10,10,7,10,6,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,7,7,8,6,7,5,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,6,3,0,1,1,1
female,28,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',10,1,MBA,16.98,15.09,16.98,16.98,18.87,15.09,3,8,8,4,7,6,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,6,5,6,6,7,4,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,6,2,0,0,0,0
female,28,24,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',10,1,MBA,19.44,19.44,22.22,16.67,11.11,11.11,8,7,7,6,7,8,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,7,8,7,6,5,6,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,7,5,0,1,1,1
female,28,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,10,1,MBA,16.98,16.98,18.87,16.98,13.21,16.98,?,?,?,?,?,?,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,5,5,5,5,5,5,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,2,1,0,0,0,0
female,28,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,10,1,MBA,15.56,11.11,22.22,15.56,20,15.56,6,5,7,5,5,7,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,7,5,6,8,6,4,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,4,2,0,0,0,0
female,28,27,'Asian/Pacific Islander/Asian-American',Other,10,1,MBA,16.98,16.98,16.98,16.98,16.98,15.09,8,8,5,6,4,5,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,6,7,7,5,5,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,5,1,0,0,0,0
female,28,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,10,1,MBA,15.56,20,20,20,13.33,11.11,9,?,8,7,9,3,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,8,7,6,8,6,2,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,7,2,0,0,1,0
female,28,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,10,1,MBA,20.45,20.45,20.45,18.18,18.18,2.27,7,8,7,7,8,7,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,8,6,7,8,7,6,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,5,5,0,1,1,1
female,28,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,10,1,MBA,19.57,19.57,15.22,17.39,15.22,13.04,7,8,9,3,9,3,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,8,7,9,6,7,7,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,7,4,0,1,0,0
female,28,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',10,1,MBA,20.93,16.28,23.26,16.28,11.63,11.63,6,9,9,3,9,6,13.04,21.74,19.57,17.39,15.22,13.04,6,9,7,8,6,7,8,8,6,7,6,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,?,4,7,5,0,1,0,0
female,22,34,European/Caucasian-American,European/Caucasian-American,8,3,'international affairs/international finance',16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,10,10,10,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,5,7,7,5,6,5,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,6,5,0,1,0,0
female,22,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,3,'international affairs/international finance',16.98,15.09,16.98,16.98,18.87,15.09,2,9,9,8,9,5,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,2,3,3,3,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,2,2,0,0,0,0
female,22,24,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,3,'international affairs/international finance',19.44,19.44,22.22,16.67,11.11,11.11,5,5,7,8,5,2,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,2,6,7,2,4,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,3,5,0,0,0,0
female,22,26,European/Caucasian-American,European/Caucasian-American,8,3,'international affairs/international finance',16.98,16.98,18.87,16.98,13.21,16.98,4,?,?,?,?,?,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,4,6,7,5,?,4,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,4,5,1,0,0,0
female,22,21,European/Caucasian-American,European/Caucasian-American,8,3,'international affairs/international finance',15.56,11.11,22.22,15.56,20,15.56,3,4,5,5,5,5,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,1,6,6,3,4,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,3,5,0,0,0,0
female,22,27,European/Caucasian-American,Other,8,3,'international affairs/international finance',16.98,16.98,16.98,16.98,16.98,15.09,5,6,6,5,9,5,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,4,6,6,3,5,4,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,5,4,0,0,0,0
female,22,25,European/Caucasian-American,European/Caucasian-American,8,3,'international affairs/international finance',15.56,20,20,20,13.33,11.11,5,?,5,8,5,?,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,6,7,7,8,8,3,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,7,5,1,1,0,0
female,22,28,European/Caucasian-American,European/Caucasian-American,8,3,'international affairs/international finance',20.45,20.45,20.45,18.18,18.18,2.27,5,7,7,6,6,6,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,7,7,7,6,8,7,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,7,6,0,1,0,0
female,22,24,European/Caucasian-American,European/Caucasian-American,8,3,'international affairs/international finance',19.57,19.57,15.22,17.39,15.22,13.04,6,8,6,7,9,4,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,7,7,8,8,8,7,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,7,6,0,1,0,0
female,22,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,3,'international affairs/international finance',20.93,16.28,23.26,16.28,11.63,11.63,6,8,8,6,8,7,15.09,16.98,16.98,16.98,18.87,15.09,9,9,8,9,9,5,7,7,6,7,5,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,?,2,6,5,0,0,0,0
female,35,34,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,5,5,'Health policy',16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,8,9,7,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,5,7,7,5,?,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,7,2,1,0,1,0
female,35,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',5,5,'Health policy',16.98,15.09,16.98,16.98,18.87,15.09,3,7,7,6,8,9,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,7,7,7,6,?,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,5,6,0,1,0,0
female,35,24,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',5,5,'Health policy',19.44,19.44,22.22,16.67,11.11,11.11,5,6,6,2,?,5,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,5,7,7,5,?,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,6,7,0,1,1,1
female,35,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,5,5,'Health policy',16.98,16.98,18.87,16.98,13.21,16.98,?,?,?,?,?,?,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,4,7,7,5,?,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,4,5,0,0,0,0
female,35,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,5,5,'Health policy',15.56,11.11,22.22,15.56,20,15.56,5,5,6,5,5,5,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,5,6,7,5,?,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,5,6,0,0,1,0
female,35,27,'Asian/Pacific Islander/Asian-American',Other,5,5,'Health policy',16.98,16.98,16.98,16.98,16.98,15.09,5,8,8,5,5,6,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,7,7,7,5,?,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,6,6,0,1,0,0
female,35,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,5,5,'Health policy',15.56,20,20,20,13.33,11.11,3,9,8,9,?,9,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,7,5,7,7,5,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,6,5,0,1,0,0
female,35,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,5,5,'Health policy',20.45,20.45,20.45,18.18,18.18,2.27,5,8,7,7,5,5,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,8,7,7,7,7,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,7,7,0,1,0,0
female,35,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,5,5,'Health policy',19.57,19.57,15.22,17.39,15.22,13.04,4,7,6,6,6,4,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,6,6,7,5,?,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,5,4,0,0,0,0
female,35,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',5,5,'Health policy',20.93,16.28,23.26,16.28,11.63,11.63,3,9,9,6,10,9,15.22,17.39,17.39,17.39,15.22,17.39,9,9,7,8,7,7,8,8,?,?,?,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,?,4,8,8,0,1,0,0
female,30,34,'Latino/Hispanic American',European/Caucasian-American,5,1,'English and Comp Lit',16.67,16.67,16.67,16.67,16.67,16.67,10,10,10,10,10,5,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,3,7,6,4,6,7,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,2,5,0,0,1,0
female,30,25,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',5,1,'English and Comp Lit',16.98,15.09,16.98,16.98,18.87,15.09,8,8,9,9,9,10,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,4,6,6,5,6,6,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,2,5,0,0,1,0
female,30,24,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',5,1,'English and Comp Lit',19.44,19.44,22.22,16.67,11.11,11.11,7,7,7,8,7,6,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,4,8,7,6,6,7,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,3,5,0,0,1,0
female,30,26,'Latino/Hispanic American',European/Caucasian-American,5,1,'English and Comp Lit',16.98,16.98,18.87,16.98,13.21,16.98,7,7,7,8,?,?,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,4,8,7,6,6,7,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,3,5,0,0,1,0
female,30,21,'Latino/Hispanic American',European/Caucasian-American,5,1,'English and Comp Lit',15.56,11.11,22.22,15.56,20,15.56,7,6,6,6,5,6,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,4,8,7,6,7,6,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,3,5,0,0,0,0
female,30,27,'Latino/Hispanic American',Other,5,1,'English and Comp Lit',16.98,16.98,16.98,16.98,16.98,15.09,7,8,8,8,8,7,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,4,8,7,5,7,7,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,5,5,0,0,0,0
female,30,25,'Latino/Hispanic American',European/Caucasian-American,5,1,'English and Comp Lit',15.56,20,20,20,13.33,11.11,10,8,10,9,9,5,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,7,6,7,7,7,7,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,7,7,0,1,1,1
female,30,28,'Latino/Hispanic American',European/Caucasian-American,5,1,'English and Comp Lit',20.45,20.45,20.45,18.18,18.18,2.27,8,8,9,8,8,6,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,4,7,6,4,6,5,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,4,5,0,0,1,0
female,30,24,'Latino/Hispanic American',European/Caucasian-American,5,1,'English and Comp Lit',19.57,19.57,15.22,17.39,15.22,13.04,7,7,8,8,6,4,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,6,6,6,6,5,4,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,4,5,0,0,1,0
female,30,25,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',5,1,'English and Comp Lit',20.93,16.28,23.26,16.28,11.63,11.63,9,9,9,8,8,8,19.15,21.28,17.02,17.02,12.77,12.77,8,10,6,8,10,5,7,7,8,8,7,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,?,1,5,5,0,0,1,0
female,24,34,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,2,2,'international finance and business',16.67,16.67,16.67,16.67,16.67,16.67,10,9,8,8,9,9,15.38,17.31,17.31,19.23,13.46,17.31,9,9,10,9,9,7,8,7,8,7,6,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,?,?,8,8,0,1,1,1
female,24,25,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',2,2,'international finance and business',16.98,15.09,16.98,16.98,18.87,15.09,9,10,8,8,8,5,15.38,17.31,17.31,19.23,13.46,17.31,9,9,10,9,9,4,4,4,3,3,3,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,?,?,3,3,0,0,1,0
female,24,24,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',2,2,'international finance and business',19.44,19.44,22.22,16.67,11.11,11.11,7,7,?,?,?,?,15.38,17.31,17.31,19.23,13.46,17.31,9,9,10,9,9,6,7,7,5,5,6,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,?,?,7,7,0,0,1,0
